"row ID","Column","Min","Max","Mean","Std. deviation","Variance","Skewness","Kurtosis","Overall sum","No. missings","No. NaNs","No. +∞s","No. -∞s","Median","Row count","Histogram"
"longitude","longitude",112.61031217809158,112.61031217809158,112.61031217809158,0,0,0,0,40990.153632825335,0,0,0,0,112.61031217809158,364,"
<svg stroke-dasharray=""none"" shape-rendering=""auto""
     xmlns=""http://www.w3.org/2000/svg"" font-family=""&apos;Dialog&apos;""
     width=""200"" text-rendering=""auto"" fill-opacity=""1""
     contentScriptType=""text/ecmascript"" color-interpolation=""auto""
     color-rendering=""auto"" preserveAspectRatio=""xMidYMid meet"" font-size=""12px""
     fill=""black"" xmlns:xlink=""http://www.w3.org/1999/xlink"" stroke=""black""
     image-rendering=""auto"" stroke-miterlimit=""10"" zoomAndPan=""magnify""
     version=""1.0"" stroke-linecap=""square"" stroke-linejoin=""miter""
     contentStyleType=""text/css"" font-style=""normal"" height=""100""
     stroke-width=""1"" stroke-dashoffset=""0"" font-weight=""normal""
     stroke-opacity=""1"">
    <!--Generated by the Batik Graphics2D SVG Generator-->
    <defs id=""genericDefs""/>
    <g>
        <g fill=""rgb(170,204,255)"" stroke=""rgb(170,204,255)"">
            <rect x=""0"" width=""200"" height=""85"" y=""0"" stroke=""none""/>
            <line y2=""85"" fill=""none"" x1=""0"" x2=""200"" stroke=""rgb(64,64,64)""
                  y1=""85""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""0"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""200"" y1=""0"" y2=""0""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""200"" x2=""200"" y1=""0"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <text fill=""black"" x=""25"" xml:space=""preserve"" stroke-width=""1.5""
                  y=""100"" stroke=""none"">112.6103</text><line fill=""none"" x1=""20""
                  x2=""20"" y1=""85"" y2=""90"" stroke=""black"" stroke-width=""1.5""/>
        </g>
    </g>
</svg>"
"latitude","latitude",-7.135570485497508,-7.135570485497508,-7.135570485497508,0,0,0,0,-2597.3476567210932,0,0,0,0,-7.135570485497508,364,"
<svg stroke-dasharray=""none"" shape-rendering=""auto""
     xmlns=""http://www.w3.org/2000/svg"" font-family=""&apos;Dialog&apos;""
     width=""200"" text-rendering=""auto"" fill-opacity=""1""
     contentScriptType=""text/ecmascript"" color-interpolation=""auto""
     color-rendering=""auto"" preserveAspectRatio=""xMidYMid meet"" font-size=""12px""
     fill=""black"" xmlns:xlink=""http://www.w3.org/1999/xlink"" stroke=""black""
     image-rendering=""auto"" stroke-miterlimit=""10"" zoomAndPan=""magnify""
     version=""1.0"" stroke-linecap=""square"" stroke-linejoin=""miter""
     contentStyleType=""text/css"" font-style=""normal"" height=""100""
     stroke-width=""1"" stroke-dashoffset=""0"" font-weight=""normal""
     stroke-opacity=""1"">
    <!--Generated by the Batik Graphics2D SVG Generator-->
    <defs id=""genericDefs""/>
    <g>
        <g fill=""rgb(170,204,255)"" stroke=""rgb(170,204,255)"">
            <rect x=""0"" width=""200"" height=""85"" y=""0"" stroke=""none""/>
            <line y2=""85"" fill=""none"" x1=""0"" x2=""200"" stroke=""rgb(64,64,64)""
                  y1=""85""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""0"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""200"" y1=""0"" y2=""0""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""200"" x2=""200"" y1=""0"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <text fill=""black"" x=""20"" xml:space=""preserve"" stroke-width=""1.5""
                  y=""100"" stroke=""none"">-7.1356</text><line fill=""none"" x1=""20""
                  x2=""20"" y1=""85"" y2=""90"" stroke=""black"" stroke-width=""1.5""/>
        </g>
    </g>
</svg>"
"CO","CO",0.0157489696551905,0.0505613486136076,0.030906099664735977,0.005441956662018448,0.000029614892311286968,0.797865797293856,1.2062327321052593,6.490280929594555,154,0,0,0,0.02980989951120895,364,"
<svg stroke-dasharray=""none"" shape-rendering=""auto""
     xmlns=""http://www.w3.org/2000/svg"" font-family=""&apos;Dialog&apos;""
     width=""200"" text-rendering=""auto"" fill-opacity=""1""
     contentScriptType=""text/ecmascript"" color-interpolation=""auto""
     color-rendering=""auto"" preserveAspectRatio=""xMidYMid meet"" font-size=""12px""
     fill=""black"" xmlns:xlink=""http://www.w3.org/1999/xlink"" stroke=""black""
     image-rendering=""auto"" stroke-miterlimit=""10"" zoomAndPan=""magnify""
     version=""1.0"" stroke-linecap=""square"" stroke-linejoin=""miter""
     contentStyleType=""text/css"" font-style=""normal"" height=""100""
     stroke-width=""1"" stroke-dashoffset=""0"" font-weight=""normal""
     stroke-opacity=""1"">
    <!--Generated by the Batik Graphics2D SVG Generator-->
    <defs id=""genericDefs""/>
    <g>
        <g fill=""rgb(170,204,255)"" stroke=""rgb(170,204,255)"">
            <rect x=""177"" width=""23"" height=""1"" y=""84"" stroke=""none""/>
            <rect x=""155"" width=""23"" height=""3"" y=""82"" stroke=""none""/>
            <rect x=""133"" width=""23"" height=""4"" y=""81"" stroke=""none""/>
            <rect x=""111"" width=""23"" height=""11"" y=""74"" stroke=""none""/>
            <rect x=""88"" width=""23"" height=""16"" y=""69"" stroke=""none""/>
            <rect x=""66"" width=""23"" height=""34"" y=""51"" stroke=""none""/>
            <rect x=""44"" width=""23"" height=""17"" y=""68"" stroke=""none""/>
            <rect x=""22"" width=""23"" height=""2"" y=""83"" stroke=""none""/>
            <rect x=""0"" width=""23"" height=""1"" y=""84"" stroke=""none""/>
            <line y2=""85"" fill=""none"" x1=""0"" x2=""200"" stroke=""rgb(64,64,64)""
                  y1=""85""/>
            <line fill=""none"" x1=""177"" x2=""177"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""177"" x2=""200"" y1=""84"" y2=""84""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""200"" x2=""200"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""155"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""177"" y1=""82"" y2=""82""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""177"" x2=""177"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""133"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""155"" y1=""81"" y2=""81""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""155"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""111"" y1=""74"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""133"" y1=""74"" y2=""74""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""133"" y1=""74"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""88"" y1=""69"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""111"" y1=""69"" y2=""69""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""111"" y1=""69"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""66"" y1=""51"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""88"" y1=""51"" y2=""51""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""88"" y1=""51"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""44"" y1=""68"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""66"" y1=""68"" y2=""68""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""66"" y1=""68"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""22"" y1=""83"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""44"" y1=""83"" y2=""83""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""44"" y1=""83"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""22"" y1=""84"" y2=""84""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""22"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
        </g>
    </g>
</svg>"
"NO2","NO2",0.000016308587424687557,0.0003245929408047,0.00009290001037723971,0.00006583352107206857,0.000000004334052496746496,1.5466407101974011,1.8385049195474248,0.018022602013184504,170,0,0,0,0.0000739192173529201,364,"
<svg stroke-dasharray=""none"" shape-rendering=""auto""
     xmlns=""http://www.w3.org/2000/svg"" font-family=""&apos;Dialog&apos;""
     width=""200"" text-rendering=""auto"" fill-opacity=""1""
     contentScriptType=""text/ecmascript"" color-interpolation=""auto""
     color-rendering=""auto"" preserveAspectRatio=""xMidYMid meet"" font-size=""12px""
     fill=""black"" xmlns:xlink=""http://www.w3.org/1999/xlink"" stroke=""black""
     image-rendering=""auto"" stroke-miterlimit=""10"" zoomAndPan=""magnify""
     version=""1.0"" stroke-linecap=""square"" stroke-linejoin=""miter""
     contentStyleType=""text/css"" font-style=""normal"" height=""100""
     stroke-width=""1"" stroke-dashoffset=""0"" font-weight=""normal""
     stroke-opacity=""1"">
    <!--Generated by the Batik Graphics2D SVG Generator-->
    <defs id=""genericDefs""/>
    <g>
        <g fill=""rgb(170,204,255)"" stroke=""rgb(170,204,255)"">
            <rect x=""175"" width=""25"" height=""1"" y=""84"" stroke=""none""/>
            <rect x=""150"" width=""25"" height=""5"" y=""80"" stroke=""none""/>
            <rect x=""125"" width=""25"" height=""3"" y=""82"" stroke=""none""/>
            <rect x=""100"" width=""25"" height=""3"" y=""82"" stroke=""none""/>
            <rect x=""75"" width=""25"" height=""7"" y=""78"" stroke=""none""/>
            <rect x=""50"" width=""25"" height=""15"" y=""70"" stroke=""none""/>
            <rect x=""25"" width=""25"" height=""29"" y=""56"" stroke=""none""/>
            <rect x=""0"" width=""25"" height=""26"" y=""59"" stroke=""none""/>
            <line y2=""85"" fill=""none"" x1=""0"" x2=""200"" stroke=""rgb(64,64,64)""
                  y1=""85""/>
            <line fill=""none"" x1=""175"" x2=""175"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""175"" x2=""200"" y1=""84"" y2=""84""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""200"" x2=""200"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""150"" x2=""150"" y1=""80"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""150"" x2=""175"" y1=""80"" y2=""80""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""175"" x2=""175"" y1=""80"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""125"" x2=""125"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""125"" x2=""150"" y1=""82"" y2=""82""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""150"" x2=""150"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""100"" x2=""100"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""100"" x2=""125"" y1=""82"" y2=""82""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""125"" x2=""125"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""75"" x2=""75"" y1=""78"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""75"" x2=""100"" y1=""78"" y2=""78""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""100"" x2=""100"" y1=""78"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""50"" x2=""50"" y1=""70"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""50"" x2=""75"" y1=""70"" y2=""70""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""75"" x2=""75"" y1=""70"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""25"" x2=""25"" y1=""56"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""25"" x2=""50"" y1=""56"" y2=""56""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""50"" x2=""50"" y1=""56"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""59"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""25"" y1=""59"" y2=""59""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""25"" x2=""25"" y1=""59"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""3"" x2=""3"" y1=""85"" y2=""90"" stroke=""black""
                  stroke-width=""1.5""/>
            <line fill=""none"" x1=""196"" x2=""196"" y1=""85"" y2=""90"" stroke=""black""
                  stroke-width=""1.5""/>
            <text fill=""black"" x=""4"" xml:space=""preserve"" stroke-width=""1.5""
                  y=""100"" stroke=""none"">0</text><text fill=""black"" x=""158""
                  xml:space=""preserve"" stroke-width=""1.5"" y=""100"" stroke=""none"">0.0003</text>
        </g>
    </g>
</svg>"
"HCHO","HCHO",-0.0001219250284908,0.0005875162839125,0.00018098735530984998,0.000108338609273,0.000000011737254259207761,0.159197184798239,1.1551919735255936,0.034568584864181344,173,0,0,0,0.0001785671921306,364,"
<svg stroke-dasharray=""none"" shape-rendering=""auto""
     xmlns=""http://www.w3.org/2000/svg"" font-family=""&apos;Dialog&apos;""
     width=""200"" text-rendering=""auto"" fill-opacity=""1""
     contentScriptType=""text/ecmascript"" color-interpolation=""auto""
     color-rendering=""auto"" preserveAspectRatio=""xMidYMid meet"" font-size=""12px""
     fill=""black"" xmlns:xlink=""http://www.w3.org/1999/xlink"" stroke=""black""
     image-rendering=""auto"" stroke-miterlimit=""10"" zoomAndPan=""magnify""
     version=""1.0"" stroke-linecap=""square"" stroke-linejoin=""miter""
     contentStyleType=""text/css"" font-style=""normal"" height=""100""
     stroke-width=""1"" stroke-dashoffset=""0"" font-weight=""normal""
     stroke-opacity=""1"">
    <!--Generated by the Batik Graphics2D SVG Generator-->
    <defs id=""genericDefs""/>
    <g>
        <g fill=""rgb(170,204,255)"" stroke=""rgb(170,204,255)"">
            <rect x=""177"" width=""23"" height=""1"" y=""84"" stroke=""none""/>
            <rect x=""155"" width=""23"" height=""1"" y=""84"" stroke=""none""/>
            <rect x=""133"" width=""23"" height=""4"" y=""81"" stroke=""none""/>
            <rect x=""111"" width=""23"" height=""10"" y=""75"" stroke=""none""/>
            <rect x=""88"" width=""23"" height=""24"" y=""61"" stroke=""none""/>
            <rect x=""66"" width=""23"" height=""25"" y=""60"" stroke=""none""/>
            <rect x=""44"" width=""23"" height=""19"" y=""66"" stroke=""none""/>
            <rect x=""22"" width=""23"" height=""4"" y=""81"" stroke=""none""/>
            <rect x=""0"" width=""23"" height=""3"" y=""82"" stroke=""none""/>
            <line y2=""85"" fill=""none"" x1=""0"" x2=""200"" stroke=""rgb(64,64,64)""
                  y1=""85""/>
            <line fill=""none"" x1=""177"" x2=""177"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""177"" x2=""200"" y1=""84"" y2=""84""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""200"" x2=""200"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""155"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""177"" y1=""84"" y2=""84""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""177"" x2=""177"" y1=""84"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""133"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""155"" y1=""81"" y2=""81""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""155"" x2=""155"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""111"" y1=""75"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""133"" y1=""75"" y2=""75""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""133"" x2=""133"" y1=""75"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""88"" y1=""61"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""111"" y1=""61"" y2=""61""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""111"" x2=""111"" y1=""61"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""66"" y1=""60"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""88"" y1=""60"" y2=""60""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""88"" x2=""88"" y1=""60"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""44"" y1=""66"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""66"" y1=""66"" y2=""66""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""66"" x2=""66"" y1=""66"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""22"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""44"" y1=""81"" y2=""81""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""44"" x2=""44"" y1=""81"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""22"" y1=""82"" y2=""82""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""22"" x2=""22"" y1=""82"" y2=""85""
                  stroke=""rgb(64,64,64)"" stroke-width=""1.5""/>
            <line fill=""none"" x1=""0"" x2=""0"" y1=""85"" y2=""90"" stroke=""black""
                  stroke-width=""1.5""/>
            <line fill=""none"" x1=""197"" x2=""197"" y1=""85"" y2=""90"" stroke=""black""
                  stroke-width=""1.5""/>
            <text fill=""black"" x=""1"" xml:space=""preserve"" stroke-width=""1.5""
                  y=""100"" stroke=""none"">-0.0001</text><text fill=""black"" x=""159""
                  xml:space=""preserve"" stroke-width=""1.5"" y=""100"" stroke=""none"">0.0006</text>
        </g>
    </g>
</svg>"
